title,year,genre,imdb
How It All Went Down,2001,"Crime, Drama, Thriller",4
Wet Hot American Summer,2001,"Comedy, Romance",6.6
40 Days and 40 Nights,2001,"Comedy, Romance",5.6
The American Astronaut,2001,"Musical, Comedy, Sci-Fi",7.1
Come Together,2001,"Comedy, Drama, Romance",6.7
The Elite,2001,"Action, Crime, Thriller",3.7
The Final Curtain,2001,Drama,5.7
Firetrap,2001,"Action, Crime",5.3
Good Advice,2001,"Comedy, Romance",6.2
Investigating Sex,2001,"Comedy, Drama",4.7
American Outlaws,2001,"Action, Western",6
The Man in the Back Seat,2001,"Crime, Drama",6.8
Never Again,2001,"Comedy, Romance",6.3
Night Screams,2001,Horror,4.2
Night Vision,2001,Horror,4.6
Second Skin,2001,Thriller,5.2
Smoke n Lightnin,2001,Action,3
The War Bride,2001,"Drama, Romance",6.8
Baby Bedlam,2001,"Family, Adventure, Comedy",4.1
The Brainiacs.com,2001,"Comedy, Family",5.2
Campfire Stories,2001,"Crime, Horror, Drama",3
No One Sleeps,2001,"Drama, Mystery, Romance",5.1
The Passion of Martin,2001,Comedy,6.6
Prison Girls,2001,"Crime, Drama",3.9
Queen's Messenger,2001,Action,3.6
The Secret Life: Jeffrey Dahmer,2001,"Biography, Crime, Drama",5.6
Sexbomb,2001,"Comedy, Horror",4.9
Snakeskin,2001,"Adventure, Drama, Fantasy",5.2
Soultangler,2001,Horror,4.3
Horror 101,2001,Horror,3.4
Someone Like You...,2001,"Comedy, Romance",6.1
Charlotte Gray,2001,"Drama, Romance, Thriller",6.4
Edges of the Lord,2001,"Crime, Drama, Romance",6.8
The Enemy,2001,"Action, Crime, Thriller",3.9
The Fluffer,2001,"Drama, Comedy, Romance",5.6
The Force on Thunder Mountain,2001,"Drama, Sci-Fi",1.8
The Forsaken,2001,"Action, Horror, Thriller",5.3
Invincible,2001,"Drama, War",6.4
Lost and Delirious,2001,"Drama, Romance",6.9
The Next Big Thing,2001,"Comedy, Romance, Drama",5.8
P.S. Your Cat Is Dead!,2001,Comedy,5.4
The Pearl,2001,Drama,3.8
Perfume,2001,Drama,3.6
Runaway Nightmare,2001,"Action, Comedy, Horror",5.1
Just a Kiss,2001,"Comedy, Drama, Romance",5
Things Behind the Sun,2001,"Drama, Music",6.8
Cruel Game,2001,"Drama, Romance",4
Witchcraft,2001,Horror,3.2
XX/XY,2001,"Drama, Romance",5.9
Jack the Dog,2001,"Comedy, Drama",4.7
Thir13en Ghosts,2001,"Fantasy, Horror",5.6
Joe Dirt,2001,"Adventure, Comedy, Drama",6
Artie,2001,Comedy,3
The Count of Monte Cristo,2001,"Action, Adventure, Drama",7.8
Devil's Prey,2001,"Horror, Thriller",3.4
Drift,2001,"Drama, Romance, Comedy",5.4
Extremedays,2001,"Action, Adventure, Comedy",6
Four Jacks,2001,"Mystery, Thriller",4.9
Give Us Tomorrow,2001,"Crime, Drama",5.8
Killer Instinct,2001,"Horror, Thriller",4.1
Lift,2001,"Crime, Drama",6.2
Maze,2001,"Drama, Romance",6.2
Nailed,2001,"Drama, Romance",4.3
Oliver Twisted,2001,Horror,4.8
Lucky Break,2001,"Comedy, Crime, Romance",6.1
The Pornographer: A Love Story,2001,Drama,4.4
Alex in Wonder,2001,"Comedy, Drama",5.2
Shredder Orpheus,2001,Horror,5
Wilder,2001,"Action, Crime, Drama",5
The 24th Day,2001,Thriller,6.5
Big Trouble,2001,"Comedy, Crime, Thriller",6.5
Who Is Cletis Tout?,2001,"Comedy, Crime",6.4
The Musketeer,2001,"Action, Adventure, Romance",4.9
Donnie Darko,2001,"Drama, Mystery, Sci-Fi",8
Focus,2001,"Drama, Romance",6.7
Purely Belter,2001,"Comedy, Drama",6.7
Raging Hormones,2001,Comedy,3.8
King Rikki,2001,Drama,5
Tomcats,2001,Comedy,5.4
The Meeksville Ghost,2001,"Adventure, Fantasy, Western",5.1
The Code Conspiracy,2001,"Action, Mystery, Thriller",5.7
Down,2001,"Action, Horror, Mystery",4.6
Ignition,2001,"Action, Drama, Thriller",5.1
In the Shadows,2001,"Drama, Thriller",5
Juwanna Mann,2001,"Comedy, Drama, Romance",4.6
The Medicine Show,2001,"Comedy, Drama, Romance",6.4
Spring Night Summer Night,2001,Drama,7
Supersonic Saucer,2001,"Adventure, Family, Sci-Fi",5.6
Women in Film,2001,"Comedy, Drama",4.8
The Invitation,2001,"Drama, Thriller, Horror",4.5
Manna from Heaven,2001,Comedy,5.6
Message in a Cell Phone,2001,Family,5.1
Morning of the Earth,2001,"Action, Reality-TV, Sport",6.9
Terrorgram,2001,Horror,5
Treasure Island,2001,"Adventure, Family",5.4
Hard Cash,2001,"Action, Crime, Thriller",4.5
Crash Point Zero,2001,"Action, Adventure, Drama",3.3
Large,2001,Comedy,4.2
Shelter in the Storm,2001,"Drama, Family",6.9
The Suicide Club,2001,Drama,6
The Undertaker,2001,Horror,5
The Wedding Tackle,2001,Comedy,3.4
A Chronicle of Corpses,2001,"Drama, Horror",4.2
Billy Elliot,2001,"Drama, Music",7.7
Domestic Disturbance,2001,"Crime, Mystery, Thriller",5.6
Escape from Cuba,2001,"Drama, Action",6.1
Family Reunion,2001,Horror,5.4
Double Deception,2001,"Action, Thriller",4.4
Foodfight!,2001,"Animation, Action, Adventure",1.5
Gabriel & Me,2001,Drama,5.1
Nobody Needs to Know,2001,Drama,6
Preston Tylk,2001,"Mystery, Thriller",5.5
The Price of Milk,2001,"Comedy, Drama, Fantasy",6.7
The Trip,2001,"Comedy, Drama, Romance",7.1
All Over the Guy,2001,"Comedy, Romance",6.5
Anthrax,2001,"Drama, Sci-Fi, Thriller",4.1
Crazy/Beautiful,2001,"Drama, Romance",6.5
Teddy Bears' Picnic,2001,Comedy,4
Cheats,2001,Comedy,6.1
The Deep End,2001,"Crime, Drama, Mystery",6.5
Double Whammy,2001,"Comedy, Crime, Drama",5.7
Killing Me Softly,2001,"Drama, Mystery, Romance",5.5
L.A.P.D.: To Protect and to Serve,2001,"Crime, Drama, Action",3.6
Late Night Shopping,2001,Comedy,6.9
Legally Blonde,2001,"Comedy, Romance",6.3
New Alcatraz,2001,"Action, Horror, Sci-Fi",3.3
Night at the Golden Eagle,2001,Drama,5.9
Way Off Broadway,2001,Drama,6.5
Out of the Black,2001,"Drama, Mystery, Thriller",3.7
Rat Race,2001,"Action, Adventure, Comedy",6.4
Ritual,2001,Horror,4.8
The Search for John Gissing,2001,Comedy,6.8
Carnivore,2001,"Horror, Sci-Fi",2.3
Series 7: The Contenders,2001,"Comedy, Thriller",6.5
Crooked Earth,2001,Drama,5.7
The Discovery of Heaven,2001,"Drama, Fantasy",6.7
Double Bang,2001,"Action, Crime, Drama",5
Evolution,2001,"Comedy, Sci-Fi",6.1
Gypsy 83,2001,"Drama, Romance",6.9
How to Lose a Guy in 10 Days,2001,"Comedy, Romance",6.4
Jumping for Joy,2001,"Comedy, Drama, Family",6.3
Kevin of the North,2001,"Adventure, Comedy, Sport",4.6
Larceny,2001,Comedy,4.4
The Low Down,2001,Drama,5.8
No More Excuses,2001,Comedy,6.3
Nowhere in Sight,2001,Thriller,5
Rave Macbeth,2001,"Crime, Thriller, Drama",4.5
The Remnant,2001,"Horror, Sci-Fi, Thriller",3.8
Rennie's Landing,2001,Drama,5.5
Stageghost,2001,"Thriller, Western",4.5
Stickmen,2001,Drama,6.7
An American Vampire Story,2001,"Comedy, Horror",2.7
Dreaming of Julia,2001,"Drama, Comedy",5.9
Fast Sofa,2001,"Adventure, Drama",4.8
House of 1000 Corpses,2001,Horror,6.1
In Memory of My Father,2001,"Comedy, Drama",6
Long Time Dead,2001,"Horror, Thriller",4.7
No Place Like Home,2001,Family,4.8
Pretty Cool,2001,"Comedy, Sci-Fi",4.1
Almost Salinas,2001,"Comedy, Drama, Mystery",6
Beeper,2001,"Thriller, Crime",4.6
Hearts in Atlantis,2001,"Drama, Mystery",6.9
Heist,2001,"Action, Crime, Drama",6.5
Manic,2001,Drama,7.3
American Pie 2,2001,Comedy,6.4
The Bunker,2001,"Drama, Horror, Mystery",5.5
Deadly Little Secrets,2001,Thriller,4.2
Down 'n Dirty,2001,"Crime, Drama",3.8
Eban and Charley,2001,"Drama, Romance",5.7
My Best Friend's Wife,2001,"Comedy, Drama",5.2
High Heels and Low Lifes,2001,"Action, Comedy, Drama",6.2
Last Orders,2001,Drama,6.9
No Turning Back,2001,"Action, Adventure, Drama",5.8
Scandal: On the Other Side,2001,"Drama, Comedy",4.3
Sex Files: Pleasureville,2001,Sci-Fi,5.3
Reign of Fire,2001,"Action, Adventure, Fantasy",6.2
Revolution #9,2001,Thriller,6.5
Sideshow,2001,Horror,4.6
Star Trek: Nemesis,2001,"Action, Adventure, Sci-Fi",6.4
Out Cold,2001,"Comedy, Sport",6.4
The Martins,2001,Comedy,5.5
The Sweetest Thing,2001,"Comedy, Romance",5.2
The Anniversary Party,2001,"Comedy, Drama, Romance",6.2
Dead Awake,2001,"Action, Thriller",5.2
Dog Eat Dog,2001,"Comedy, Drama",5
The Killing Zone,2001,"Thriller, Action",6.1
Olive Juice,2001,"Comedy, Romance",4.2
One Eyed King,2001,"Crime, Drama, Thriller",5.6
Pick-up,2001,Drama,4.6
The Point Men,2001,"Action, Drama",4.4
China: The Panda Adventure,2001,Drama,5.9
Lansdown,2001,"Thriller, Comedy",3.6
Now & Forever,2001,"Drama, Romance",6.3
Subterano,2001,"Horror, Sci-Fi",4.1
Wishcraft,2001,Horror,5.2
Angels Crest,2001,Thriller,5
The Animal,2001,"Comedy, Sci-Fi",4.8
Baby Boy,2001,"Crime, Drama, Romance",6.4
Return to Babylon,2001,"Biography, Comedy, Drama",5.9
Cubbyhouse,2001,"Comedy, Horror, Thriller",3.4
Father Dear Father,2001,Comedy,4.9
Hostile Environment,2001,"Action, Sci-Fi",2.2
How Harry Became a Tree,2001,Drama,6.7
Intimacy,2001,"Drama, Romance",6.1
A Little Inside,2001,"Comedy, Drama, Family",5.5
Beneath Loch Ness,2001,"Action, Adventure, Fantasy",3.2
Road to Redemption,2001,"Action, Comedy, Drama",5.5
The Safety of Objects,2001,Drama,6.5
Pretty When You Cry,2001,"Thriller, Crime, Drama",4.2
Sensitive New Age Killer,2001,"Action, Comedy, Crime",5.5
Sex Files: Sexually Bewitched,2001,"Fantasy, Romance",3.1
Shallow Hal,2001,"Comedy, Drama, Fantasy",5.9
Sweet Home Alabama,2001,"Comedy, Romance",6.2
The Third Visitor,2001,"Crime, Drama",6.9
Young Blades,2001,"Action, Adventure",4.7
Zombie Cult Massacre,2001,"Action, Horror, Thriller",3.5
Kept,2001,"Drama, Thriller",4.3
Last Wedding,2001,"Comedy, Drama, Music",6.1
Purpose,2001,Drama,5.4
Road to Perdition,2001,"Crime, Drama, Thriller",7.7
Saturday Night at the Baths,2001,"Comedy, Drama",5.5
Scary Movie 2,2001,"Comedy, Horror",5.3
About Schmidt,2001,"Comedy, Drama",7.1
Judgment,2001,"Drama, Sci-Fi, Thriller",5.1
Crocodile 2: Death Swamp,2001,"Action, Adventure, Horror",3.8
Cursed,2001,"Comedy, Horror",5
Kangaroo Jack,2001,"Action, Adventure, Comedy",4.4
Good Neighbor,2001,Thriller,3.8
Heart of Stone,2001,"Drama, Thriller",5
The Jolly Boys' Last Stand,2001,Drama,4.1
Morlang,2001,Drama,6.3
Panic Room,2001,"Crime, Drama, Thriller",6.8
Pootie Tang,2001,"Action, Adventure, Comedy",5.3
Run Ronnie Run,2001,Comedy,6.3
S1m0ne,2001,"Comedy, Drama, Sci-Fi",6.1
The Testaments: Of One Fold and One Shepherd,2001,Drama,8
Lovely & Amazing,2001,"Comedy, Drama, Romance",6.7
Bubble Boy,2001,"Adventure, Comedy, Romance",5.6
Dorian,2001,"Horror, Thriller",3.7
Justine: Seduction of Innocence,2001,"Drama, Romance",4.3
One Week,2001,"Drama, Romance",6.5
The Operative,2001,Action,4.3
The Perfect You,2001,"Comedy, Romance",5.6
The Unsaid,2001,"Crime, Drama, Mystery",6.7
Swimming Upstream,2001,Drama,6
Ordinary Sinner,2001,"Drama, Romance",5.2
Blind Obsession,2001,"Drama, Thriller",4
Felix the Cat: The Movie,2001,"Animation, Adventure, Comedy",4.8
Ghost Rider,2001,"Action, Fantasy, Thriller",5.2
Knight Club,2001,"Action, Drama, Thriller",5.2
Malunde,2001,Drama,6.4
The Monkey's Mask,2001,"Crime, Mystery, Thriller",5
Paid in Full,2001,"Action, Crime, Drama",7.1
Pendulum,2001,"Crime, Mystery, Thriller",4.7
The Poor & Hungry,2001,Drama,6.8
Ramayana: The Legend of Prince Rama,2001,"Animation, Action, Adventure",9
Returning Mickey Stern,2001,Comedy,5.7
Perfect Opposites,2001,"Drama, Romance",5.5
Tortured Females,2001,"Crime, Horror",4.1
0.45,2001,"Crime, Drama, Thriller",5.6
Christmas Carol: The Movie,2001,"Animation, Family",5.5
Digimon: The Movie,2001,"Animation, Action, Adventure",6.1
Night Class,2001,"Crime, Thriller",4.3
Repli-Kate,2001,"Comedy, Sci-Fi",5.7
Truckin' Man,2001,"Action, Drama",2.6
Up Against Amanda,2001,"Drama, Thriller",4.3
Hometown Legend,2001,"Drama, Family, Sport",5.7
Big Bad Love,2001,"Comedy, Drama, Romance",6
Blind Target,2001,"Adventure, Thriller, Action",3
A Gentleman's Game,2001,"Drama, Sport",6.4
Piñero,2001,"Biography, Drama",6.3
The Price of Air,2001,"Action, Crime, Drama",1.7
Jay and Silent Bob Strike Back,2001,Comedy,6.8
Apartheid Slave-Women's Justice,2001,Drama,2.1
Blood Voyage,2001,"Crime, Thriller, Horror",4.7
Dirt,2001,"Comedy, Crime",5.9
Jackpot,2001,"Drama, Comedy",5.6
Mullet,2001,"Comedy, Drama",5.9
One Life Stand,2001,Drama,5.8
Session 9,2001,"Horror, Mystery",6.4
Winter Break,2001,"Comedy, Drama",5
Sex Files: Alien Erotica II,2001,"Romance, Sci-Fi",4
Fatty Drives the Bus,2001,"Comedy, Fantasy",4.3
George Washington,2001,Drama,7.3
Carman: The Champion,2001,"Action, Drama, Sport",5.5
The Law of Enclosures,2001,Drama,6
Thug Life,2001,"Action, Crime",2.5
World Traveler,2001,Drama,5.4
The 13th Sign,2001,Horror,3
Alone,2001,"Horror, Mystery, Thriller",4.2
The Devil and Daniel Webster,2001,"Comedy, Drama, Fantasy",5.5
Going Greek,2001,"Comedy, Drama, Romance",4.7
Jeepers Creepers,2001,"Horror, Mystery",6.2
Lipgloss Explosion!,2001,"Comedy, Sci-Fi",6.5
Megiddo: The Omega Code 2,2001,"Action, Adventure, Fantasy",4
Mindstorm,2001,"Action, Horror, Mystery",3.5
Uptown Girls,2001,"Comedy, Drama, Romance",6.2
The Scarecrow,2001,"Animation, Family, Fantasy",6.5
The Terence Davies Trilogy,2001,Drama,7.5
View from the Top,2001,"Comedy, Romance",5.2
2001 Maniacs,2001,"Comedy, Horror",5.3
American Chai,2001,"Comedy, Drama",6.3
Ancient Warriors,2001,Action,3.6
Basic,2001,"Action, Crime, Drama",6.5
Changing Lanes,2001,"Drama, Thriller",6.4
The Christmas Path,2001,Family,3.9
Dumb Luck,2001,"Adventure, Comedy, Mystery",4.7
Extreme Force,2001,Action,4
Extreme Honor,2001,"Action, Drama",3.5
Frailty,2001,"Crime, Drama, Thriller",7.2
Head Cheerleader Dead Cheerleader,2001,Horror,3.5
High Times Potluck,2001,"Comedy, Crime",4.8
Home Room,2001,"Crime, Drama",7.2
Interstate 84,2001,"Drama, Mystery",5.1
Kissing Jessica Stein,2001,"Comedy, Drama, Romance",6.4
Let's Get Skase,2001,"Action, Adventure, Comedy",4.9
Life as a House,2001,Drama,7.5
Murder by Numbers,2001,"Crime, Mystery, Thriller",6.2
Girl Fever,2001,"Comedy, Romance",5
America's Sweethearts,2001,"Comedy, Romance",5.7
Black Knight,2001,"Adventure, Comedy, Fantasy",4.9
Choke,2001,Thriller,4.1
Crime Partners,2001,Crime,3.6
Elvira's Haunted Hills,2001,"Comedy, Horror",5.9
Expecting Mercy,2001,Thriller,5
Gangland,2001,"Action, Sci-Fi",2.9
The Girl Next Door,2001,"Comedy, Drama, Romance",6.7
Just Can't Get Enough,2001,"Comedy, Drama",5.2
Big Fat Liar,2001,"Adventure, Comedy, Family",5.4
The Man from Elysian Fields,2001,"Drama, Romance",6.6
The Mothman Prophecies,2001,"Drama, Horror, Mystery",6.4
The Mystery of Spoon River,2001,Thriller,4.3
One Hour Photo,2001,"Drama, Thriller",6.8
Paranoid,2001,"Horror, Thriller",2.5
Protection,2001,Thriller,5.4
Psyched by the 4D Witch (A Tale of Demonology),2001,Horror,2.9
Pumpkin,2001,"Comedy, Drama, Romance",6.1
Rain,2001,"Family, War, Action",5.3
Strange Hearts,2001,"Comedy, Drama",5.3
Recess: School's Out,2001,"Animation, Comedy, Family",6.6
The Rookie,2001,"Drama, Family, Sport",6.9
Scenes of the Crime,2001,"Action, Drama, Thriller",5.8
"Scotland, PA",2001,"Comedy, Crime",6.7
The Source,2001,"Horror, Mystery, Sci-Fi",4
Standard Time,2001,"Musical, Romance",6.1
Stealing Harvard,2001,"Comedy, Crime",5.2
Superstarlet A.D.,2001,"Comedy, Musical, Sci-Fi",4.9
Tempted,2001,Thriller,5.5
"Thank You, Good Night",2001,"Comedy, Drama, Music",5.7
The Untold,2001,"Action, Adventure, Horror",3.6
What Matters Most,2001,Drama,6.2
Without Charlie,2001,"Comedy, Drama",1.3
The Cat's Meow,2001,"Drama, Romance",6.3
Death to Smoochy,2001,"Comedy, Crime, Drama",6.4
Duplex,2001,Comedy,5.9
Falling Like This,2001,"Drama, Romance",6.1
Finding Nemo,2001,"Animation, Adventure, Comedy",8.1
Hollywood Sex Fantasy,2001,"Comedy, Romance",5.3
House of Love,2001,"Drama, Romance",5.3
Love Is the Drug,2001,Drama,5.5
Marci X,2001,"Comedy, Music",2.9
Mile Zero,2001,Drama,5.8
The Painting,2001,"Drama, Romance",5.9
The Slaughter Rule,2001,"Drama, Sport",6
Dakota Bound,2001,"Adventure, Sci-Fi, Action",3.7
Facing the Enemy,2001,"Action, Mystery, Thriller",4.7
Do You Wanna Know a Secret?,2001,"Horror, Mystery, Thriller",3
Durango Kids,2001,"Family, Fantasy, Western",5.1
The Irrefutable Truth About Demons,2001,"Horror, Thriller, Fantasy",5.5
Last Run,2001,"Action, Crime, Thriller",5.2
The One,2001,"Action, Sci-Fi, Thriller",5.9
The Ringer,2001,"Comedy, Sport",5.8
Scooby-Doo,2001,"Adventure, Comedy, Family",5.1
She,2001,"Action, Adventure, Fantasy",3.6
True Blue,2001,"Crime, Drama, Thriller",5.2
Wooly Boys,2001,Comedy,6.2
Al's Lads,2001,"Drama, Crime",5.4
Brigham City,2001,"Crime, Drama, Mystery",6.8
Close Enough to Touch,2001,Drama,4.7
Determination of Death,2001,"Crime, Drama",4.9
The Fall of the Louse of Usher: A Gothic Tale for the 21st Century,2001,"Comedy, Fantasy, Horror",4.6
Hildegarde,2001,"Family, Adventure",4.5
Ice Age,2001,"Animation, Adventure, Comedy",7.5
Jimmy Neutron: Boy Genius,2001,"Animation, Action, Adventure",6
The Man Who Sued God,2001,"Comedy, Drama, Romance",6.5
Pressure Point,2001,"Action, Thriller",4.3
Ripper,2001,"Horror, Thriller",4.6
The Road to Nashville,2001,Music,5.5
The Shipment,2001,"Comedy, Crime",4.2
The Time Machine,2001,"Action, Adventure, Sci-Fi",6
Watchtower,2001,"Drama, Romance, Thriller",4.6
Wrong Number,2001,Thriller,4.8
A Beautiful Mind,2001,"Biography, Drama",8.2
The Majestic,2001,"Drama, Romance",6.9
City by the Sea,2001,"Crime, Drama, Mystery",6.1
Global Heresy,2001,"Comedy, Drama, Music",6.2
Two Can Play That Game,2001,"Comedy, Romance",6.2
Ice Planet,2001,Sci-Fi,4
The Journeyman,2001,Western,5.4
Lone Star State of Mind,2001,"Comedy, Crime",6.1
"Arde baby, arde",2001,"Drama, Fantasy, Thriller",4.4
The Slow Business of Going,2001,"Adventure, Comedy",5.8
Waiting,2001,Comedy,6
American Gun,2001,Drama,6.3
The Business of Strangers,2001,"Drama, Thriller",6.3
Century Hotel,2001,"Drama, Mystery, Romance",6.1
Dr. Babasaheb Ambedkar,2001,"Biography, History",8.8
Groom Lake,2001,"Horror, Sci-Fi",2.4
How to Go Out on a Date in Queens,2001,"Comedy, Romance",4.3
MacArthur Park,2001,"Action, Drama",6.1
Our Lips Are Sealed,2001,"Comedy, Crime, Family",5.2
Teknolust,2001,"Comedy, Drama, Romance",5.3
Cyber Wars,2001,"Action, Drama, Sci-Fi",4.5
Superbabies: Baby Geniuses 2,2001,"Comedy, Family, Sci-Fi",1.9
Bad Boy,2001,"Drama, Comedy, Romance",5
All You Need,2001,Drama,6.3
My Boss's Daughter,2001,"Comedy, Romance",4.7
Hollywood Vampyr,2001,"Drama, Thriller, Horror",3.4
Eden,2001,"Drama, Romance, War",4.9
Jane White Is Sick & Twisted,2001,"Comedy, Drama, Romance",3.5
The Jimmy Show,2001,"Comedy, Drama",5.2
The Other Brother,2001,"Comedy, Drama",4.9
Manhattan Midnight,2001,"Action, Thriller",3.6
Sleepwalk,2001,"Drama, Romance",6.2
Soul Assassin,2001,"Crime, Thriller, Action",4.3
R.S.V.P.,2001,"Comedy, Crime, Thriller",5.2
Welcome to Collinwood,2001,"Comedy, Crime",6.4
Eight Crazy Nights,2001,"Animation, Comedy, Musical",5.4
Face Value,2001,"Drama, Thriller",4.4
Eight Legged Freaks,2001,"Action, Adventure, Comedy",5.4
Cold Fish,2001,"Crime, Drama, Thriller",3.8
Crooked Lines,2001,Comedy,5.1
Dark Descent,2001,"Action, Adventure, Sci-Fi",3.5
Happy Here and Now,2001,Drama,5
Happy Now,2001,"Comedy, Thriller",5.8
Hidden Agenda,2001,"Action, Crime, Mystery",4.7
Jet Boy,2001,Drama,7.2
Joshua,2001,Drama,6.7
National Security,2001,"Action, Comedy, Crime",5.6
Peak Experience,2001,"Adventure, Comedy, Fantasy",3.4
Southside,2001,"Crime, Drama, Sport",5.6
Suspended Animation,2001,Thriller,5.3
Thugs,2001,Comedy,3.8
You Stupid Man,2001,"Comedy, Romance",5.7
Zig Zag,2001,Drama,5.9
Bad Karma,2001,"Horror, Thriller",3.4
The Last Castle,2001,"Action, Drama, Thriller",7
Deep Freeze,2001,"Action, Adventure, Comedy",2.8
Dangerous Seductress,2001,Horror,4.7
Demonicus,2001,Horror,2.5
Invitation to Hell,2001,Horror,3.7
Vampires: Los Muertos,2001,"Action, Horror, Thriller",4.5
K-PAX,2001,"Drama, Mystery, Sci-Fi",7.4
Madeline: Lost in Paris,2001,"Animation, Adventure, Comedy",6
Monkey Love,2001,"Comedy, Romance",4.7
Mysterious Planet,2001,Sci-Fi,3.2
Oliver Twist,2001,"Animation, Family",6.4
Punch-Drunk Love,2001,"Comedy, Drama, Romance",7.3
According to Spencer,2001,"Comedy, Drama, Romance",4.6
Contagion,2001,"Drama, Sci-Fi",4
Jacked,2001,"Crime, Drama, Thriller",6.1
The Mesmerist,2001,"Comedy, Mystery",5.1
13th Child,2001,"Horror, Mystery, Thriller",2.9
30 Years to Life,2001,"Comedy, Drama, Romance",5.9
Jon Good's Wife,2001,Horror,3.8
Broken Dolls,2001,Drama,3.8
Desecration,2001,"Drama, Horror",4.1
Focus,2001,"Action, Crime",6.4
Freez'er,2001,"Horror, Thriller",4.7
Haiku Tunnel,2001,Comedy,6.2
Killer Me,2001,"Mystery, Thriller, Horror",4.6
Bark!,2001,"Comedy, Drama",5
Beauty Betrayed,2001,"Crime, Drama",4.6
Choosing Matthias,2001,"Family, Drama",5.5
Darkness,2001,Horror,5.5
Distant Shadow,2001,"Horror, Mystery, Thriller",5.5
Festival in Cannes,2001,Comedy,5.8
It's All About Love,2001,"Drama, Romance, Sci-Fi",5.4
My Brother Tom,2001,Drama,7
My Kingdom,2001,"Drama, Crime",6.1
The Nostril Picker,2001,"Comedy, Horror",3.4
Poolhall Junkies,2001,"Comedy, Drama, Sport",6.9
Quiet Kill,2001,"Crime, Romance, Thriller",3.5
Vampire Junction,2001,"Horror, Western",2.6
24 Hour Party People,2001,"Biography, Comedy, Drama",7.3
Club Le Monde,2001,"Comedy, Drama, Romance",5.9
Dot and the Kangaroo,2001,"Animation, Family, Fantasy",7.1
Down Time,2001,"Drama, Crime",2.2
From Venus,2001,"Horror, Sci-Fi",5.1
The Hours,2001,"Drama, Romance",7.5
How to Operate Behind Enemy Lines,2001,"Drama, War",6
Nothing So Strange,2001,"Drama, Crime",5.9
Made-Up,2001,"Comedy, Drama",6
Passing Stones,2001,Comedy,6.9
People I Know,2001,"Crime, Drama",5.5
Secretary,2001,"Comedy, Drama, Romance",7
Snowbound,2001,"Mystery, Thriller, Action",4.9
Crossroads,2001,"Comedy, Drama, Romance",3.5
Wendigo,2001,"Horror, Mystery, Thriller",5
Where Eskimos Live,2001,"Action, Drama",6.8
The 4th Tenor,2001,"Comedy, Music, Romance",5.3
Acts of Worship,2001,Drama,6.3
The Bros.,2001,"Comedy, Music",3.2
*Corpus Callosum,2001,"Comedy, Drama",6.7
The Last Minute,2001,"Drama, Mystery, Thriller",5.7
A Month of Sundays,2001,Drama,5.9
Witness to a Kill,2001,"Action, Thriller",4.3
Satan Was a Lady,2001,Drama,4.6
Snipes,2001,"Action, Drama, Music",5.5
Sol Goode,2001,"Comedy, Romance",5.4
