title,year,genre,imdb
Country Cuzzins,1972,Comedy,4.7
The Curse of Her Flesh,1968,"Horror, Thriller",5.5
Dirty,1998,"Comedy, Drama",5.7
Help Me... I'm Possessed,1974,Horror,4
Implicated,1999,"Thriller, Crime, Drama",3.8
Loser,1996,Drama,4.9
They Eat Scum,1979,"Comedy, Drama",5.3
Two-Gun Man from Harlem,1938,"Action, Drama, Music",5.4
Angels in the Attic,1998,Family,5.8
Dominator,2003,"Animation, Comedy, Sci-Fi",4.1
The Genesis Children,1972,Drama,5.2
Love Me Deadly,1972,Horror,5.6
Riverdance: The Show,1995,Music,7.9
Seven Days of Grace,2006,"Comedy, Drama",4.4
Seasons of the Heart,1993,"Drama, Family",6.6
Jerome,1998,Drama,6
Mars,1997,"Action, Sci-Fi",3.9
A Packing Suburbia,1999,"Crime, Drama",2.4
Road Kill,1999,"Action, Comedy, Drama",5.7
Rudolph the Red-Nosed Reindeer: The Movie,1998,"Animation, Adventure, Family",5.9
Joe Finds Grace,2017,"Animation, Adventure, Comedy",8.8
Welcome Says the Angel,1996,Drama,7.3
The Stranger,1987,"Drama, Mystery, Thriller",5.3
200 Cigarettes,1999,"Comedy, Drama, Romance",6
Arlington Road,1999,"Crime, Drama, Thriller",7.2
Blood Bride,1982,"Drama, Horror, Romance",3.7
Cybernator,1991,"Action, Sci-Fi",2.6
Death Journey,1976,"Action, Crime, Drama",4.7
Entrapment,1999,"Action, Crime, Romance",6.3
Extramarital,1998,"Drama, Mystery, Thriller",4.1
Fight Club,1999,Drama,8.8
Ground Control,1998,"Action, Adventure, Drama",5.7
If I Die Before I Wake,1998,"Crime, Thriller",5.6
The Landlady,1998,"Horror, Thriller",4.4
Monstrosity,1987,"Comedy, Horror",4.1
Nightbirds,1970,Drama,5.9
Raiders of the Living Dead,1986,Horror,2.5
So This Is Romance?,1997,"Comedy, Romance",5.1
Santa and the Ice Cream Bunny,1972,"Family, Fantasy",1.3
Satan in High Heels,1962,Drama,5.8
Scary Movie,1991,"Comedy, Horror, Thriller",4.8
The Sender,1998,"Action, Sci-Fi, Thriller",3.9
The Sex Killer,1965,"Horror, Thriller",4.2
Shakespeare in Love,1998,"Comedy, Drama, History",7.1
The Sleep Room,1998,"Biography, Drama",7.1
Sweet Savior,1971,"Crime, Drama, Thriller",4.4
Victims!,1985,"Horror, Thriller",4
Wilbur Falls,1998,"Drama, Comedy",5.4
The 24 Hour Woman,1999,Comedy,5.3
Ambushed,1998,"Action, Drama, Thriller",5.9
The Astronaut's Wife,1999,"Drama, Sci-Fi, Thriller",5.4
Babo 73,1964,Comedy,5.7
Beretta's Island,1993,"Action, Adventure, Crime",2.7
Cement,2000,"Crime, Drama",6.3
Chafed Elbows,1966,Comedy,6.8
Chillicothe,1999,"Comedy, Drama, Romance",6.2
Edge of Seventeen,1998,"Comedy, Drama, Romance",6.7
Envy,1999,"Crime, Drama, Thriller",5.4
Fanny Hill,1995,Drama,4
George and Mildred,1980,Comedy,5.9
Girl,1998,"Comedy, Drama, Music",5.9
Goosed,1999,Comedy,4.1
I Was a Zombie for the F.B.I.,1982,"Comedy, Sci-Fi",4.9
Idle Hands,1999,"Comedy, Fantasy, Horror",6.2
Jack Brown Genius,1996,"Comedy, Fantasy, Sci-Fi",5.1
Kick,1999,Drama,5.7
Judas Kiss,1998,"Crime, Drama, Thriller",6.1
The Juniper Tree,1990,"Drama, Fantasy",6.8
The Lost World,1998,"Adventure, Sci-Fi",3.9
The Man with Rain in His Shoes,1998,"Comedy, Drama, Fantasy",6.2
Muggers,2000,"Comedy, Crime, Romance",5.6
My Brother's Wife,1966,"Drama, Romance",5.2
Paging Emma,1999,Drama,5.6
Phantasm IV: Oblivion,1998,"Fantasy, Horror, Sci-Fi",5.7
Pigeonholed,1999,Comedy,3.7
The Road to El Dorado,2000,"Animation, Adventure, Comedy",6.9
Sally Marshall Is Not an Alien,1999,"Drama, Family",5.7
Seamless: Kidz Rule,1999,Drama,2
Standing on Fishes,1999,"Comedy, Romance",5.1
Story of a Bad Boy,1999,"Comedy, Drama, Music",5.3
The Versace Murder,1998,"Crime, Drama",3.6
Waterproof,2000,Drama,6.5
20 Dates,1998,"Biography, Comedy, Romance",5.4
Forty Days of Musa Dagh,1982,"Drama, History, War",5.6
Armstrong,1998,"Action, Thriller",4
Around the Fire,1998,Drama,5.5
Beings,1998,"Adventure, Family, Fantasy",4.6
Bone Daddy,1998,"Crime, Horror, Thriller",5.3
Cage II,1994,"Action, Drama",4.5
Cherry,1999,"Comedy, Romance",5.3
The Color of Evening,1990,"Drama, Romance",5.3
Inferno,1999,"Action, Comedy, Drama",5.2
Fashionably L.A.,1999,Comedy,4.7
Floating,1997,"Drama, Romance",6.6
Go,1999,"Comedy, Crime",7.2
Guess What Happened to Count Dracula?,1971,"Comedy, Horror",2.9
High Art,1998,"Drama, Romance",6.6
It Had to Be You,2000,"Comedy, Romance",5.7
The Joyriders,1999,"Crime, Drama",5.9
Lake Placid,1999,"Action, Comedy, Horror",5.7
Legacy of Satan,1974,Horror,3.8
Lighthouse,1999,"Horror, Thriller",4.9
Madam Savant,1997,"Drama, Romance",5.2
Message in a Bottle,1999,"Drama, Romance",6.3
The Minion,1998,"Action, Fantasy, Horror",4
Naked Lies,1998,"Action, Crime, Drama",3.1
No Ordinary Love,1994,"Comedy, Romance",4.4
Slam,1998,Drama,7.1
Suspicious Minds,1997,Thriller,4.7
Ten Minutes to Live,1932,"Drama, Musical, Mystery",4
Ten Nights in a Barroom,1926,Drama,6.2
There's No Fish Food in Heaven,1998,Comedy,4.5
True Crime,1999,"Crime, Drama, Mystery",6.6
True Friends,1998,Drama,5.6
Varsity Blues,1999,"Comedy, Drama, Romance",6.5
Small Time,1996,"Comedy, Crime",6.2
Wrestling with Alligators,1998,Drama,4.9
The Thirteenth Floor,1999,"Mystery, Sci-Fi, Thriller",7.1
Bits and Pieces,1985,"Drama, Horror",4.1
The Boys,1998,"Crime, Drama",7.1
The Gardener,1998,Horror,3.6
Hellbent,1988,"Action, Comedy, Drama",5.2
Hitch Hike to Hell,1983,"Crime, Horror, Mystery",4.8
In God's Hands,1998,"Action, Drama, Sport",5.7
Killing Time,1998,"Action, Crime, Thriller",5.3
Loser Love,1999,Thriller,5
Mumford,1999,"Comedy, Drama",6.8
Prison Planet,1992,"Action, Sci-Fi",2.3
Resurrection Man,1998,"Crime, Drama, Thriller",5.4
Satan's Black Wedding,1976,Horror,4.8
The Scenic Route,1978,Drama,7
The Suckling,1990,Horror,4.8
Surrender Dorothy,1998,"Comedy, Drama, Romance",5.5
Swing,1999,"Comedy, Music, Romance",6.1
They Bite,1996,"Comedy, Horror, Sci-Fi",4.7
Tomorrow Night,1998,Comedy,6.4
Air Bud: Golden Receiver,1998,"Comedy, Family, Sport",4.5
Fainaru faito - Saigo no ichigeki,1989,"Action, Adventure, Drama",4.7
Kiss of a Stranger,1998,"Romance, Thriller",5.2
Forces of Nature,1999,"Comedy, Romance",5.4
Free Enterprise,1998,"Comedy, Romance",6.7
Jack Frost,1998,"Comedy, Drama, Family",5.4
The Ghost,2001,"Action, Thriller",3.8
Gideon,1998,"Comedy, Drama, Romance",6.6
Hyperspace,1984,"Sci-Fi, Comedy",5
Isn't She Great,2000,"Biography, Comedy, Drama",5.4
"Lost, Lonely and Vicious",1958,Drama,4.4
The Man in the Iron Mask,1998,Adventure,4.9
"Not Tonight, Darling",1971,Drama,3.8
Sorcerers,1998,"Animation, Sci-Fi",4.3
Tales of the Third Dimension,1984,"Comedy, Horror",5.2
Terror,1978,Horror,5.1
Town & Country,2001,"Comedy, Romance",4.5
The War Zone,1999,"Drama, Thriller",7.3
Wolfman,1979,Horror,2.7
The WormKillers' Last Spring,1994,"Drama, Sport",7.5
Black Spring Break: The Movie,1998,Comedy,1.3
Crazy in Alabama,1999,"Comedy, Crime, Drama",6.2
Down in the Delta,1998,Drama,6.8
Earth Minus Zero,1996,"Comedy, Family, Sci-Fi",2.3
The Emperor's New Clothes,1987,"Comedy, Family, Musical",4.6
I'm Losing You,1998,Drama,5.1
Nobody Knows Anything!,2003,Comedy,3.2
Meeting Daddy,2000,"Comedy, Romance",4.6
One,1997,Drama,5.5
Terrified,1963,Horror,4.3
The Zodiac Killer,1971,"Horror, Mystery, Thriller",4.4
The All New Adventures of Laurel & Hardy in 'For Love or Mummy',1999,Comedy,4.8
Captive,1998,"Drama, Thriller",5.5
Compelling Evidence,1995,Thriller,1.9
Friends & Lovers,1999,"Drama, Romance, Comedy",4.5
Knockout,2000,"Action, Drama",3.7
American Virgin,1999,Comedy,3.5
Molly,1999,"Comedy, Drama, Romance",5.8
Shattered Image,1998,"Crime, Drama, Fantasy",4.9
Taxman,1999,"Comedy, Drama, Fantasy",5.7
Trapped Alive,1988,"Drama, Horror, Thriller",4.5
Woundings,1998,"Drama, Sci-Fi",4
Act of War,1998,Action,3.6
Bride of Chucky,1998,"Comedy, Horror",5.4
Convergence,1999,"Mystery, Thriller",4.5
Dark Confessions,1998,"Action, Drama, Horror",3.7
Dick,1999,Comedy,6.1
Dreaming of Joseph Lees,1999,"Romance, Drama",6.5
Exposé,1998,"Drama, Mystery",4.2
A Face in the Fog,1936,"Mystery, Thriller",4.5
The General's Daughter,1999,"Crime, Drama, Mystery",6.4
"Goremet, Zombie Chef from Hell",1986,"Comedy, Horror",2.5
Hell Mountain,1998,"Action, Drama, Horror",3.9
If You Don't Stop It... You'll Go Blind!!!,1975,Comedy,4.6
In Quiet Night,1998,"Drama, Thriller",5.7
The Incredible Genie,1999,"Comedy, Family, Fantasy",3.6
Ivory Tower,1998,Drama,4.8
Mom's Outta Sight,1998,"Comedy, Sci-Fi",3.1
The Naked Venus,1959,Drama,5.3
Nutty Professor II: The Klumps,2000,"Comedy, Romance, Sci-Fi",4.4
Outside Ozona,1998,"Comedy, Drama, Romance",6.3
Ozone: The Attack of the Redneck Mutants,1986,Horror,3.2
The Pass,1998,Thriller,4.9
Puddle Cruiser,1996,"Comedy, Drama, Romance",5.5
The Secret Kingdom,1998,"Adventure, Sci-Fi",4.9
Secret of the Andes,1998,"Adventure, Family, Fantasy",5.7
Shadrach,1998,Drama,6.4
Sinbad: Beyond the Veil of Mists,2000,"Action, Animation",4.9
St. Ives,1998,"Drama, Romance",6.4
Sudden Fury,1997,"Action, Drama",4.7
Tequila Body Shots,1999,"Comedy, Horror, Thriller",3.8
Three to Tango,1999,"Comedy, Romance",6
Vivid,1999,Drama,4.2
Wildflowers,1999,Drama,5.6
The Rage: Carrie 2,1999,"Horror, Sci-Fi, Thriller",4.7
Clowning Around,1992,"Adventure, Comedy, Drama",5.9
Error in Judgment,1999,Thriller,4.8
Little Men,1998,Drama,6.2
Loyal Opposition,1998,"Action, Drama, Thriller",2.9
The Notorious Cleopatra,1970,"Comedy, Drama",4
Possums,1998,"Comedy, Drama, Sport",5.7
The Schedule,1997,Fantasy,7
Shotgun,1989,"Action, Thriller",4.4
Silent Partner,2001,"Comedy, Drama",5.7
Spider-Man,2002,"Action, Adventure, Sci-Fi",7.3
Susan's Plan,1998,"Comedy, Crime, Thriller",5.2
Time Chasers,1994,Sci-Fi,2.4
Two Hands,1999,"Comedy, Crime, Thriller",7.1
Undercurrent,1998,Thriller,4.7
Angela's Ashes,1999,Drama,7.3
The Bone Collector,1999,"Crime, Drama, Mystery",6.7
Heaven Sent,1994,"Drama, Fantasy",5.4
The Princess and the Pea,2002,"Animation, Adventure, Family",6.3
Repligator,1998,"Action, Comedy, Sci-Fi",2.6
Shooting Vegetarians,2005,"Comedy, Drama",4.9
Tom's Midnight Garden,1999,"Adventure, Family, Fantasy",6.7
Lara Croft: Tomb Raider,2001,"Action, Adventure, Fantasy",5.8
Urban Legend,1998,"Horror, Mystery, Thriller",5.6
4 Clowns,1970,Comedy,7
The Adventures of Ragtime,1998,"Comedy, Family",3.9
Buddy Boy,1999,"Drama, Thriller",6.4
Cleopatra's Second Husband,1998,Drama,4.8
College Kickboxers,1991,Action,5.1
Into My Heart,1998,Drama,6.1
Game Day,1999,"Comedy, Drama, Sport",5.5
"Goodnight, Joseph Parker",2004,Drama,7.6
Any Given Sunday,1999,"Drama, Sport",6.9
The Hi-Line,1999,Drama,6.2
The Legend of Bagger Vance,2000,"Drama, Fantasy, Sport",6.7
Like It Is,1998,"Drama, Romance",6.4
Little Voice,1998,"Comedy, Drama, Music",6.9
Praise,1998,Drama,6.7
Row Your Boat,1999,"Drama, Crime, Romance",5.4
Sex Madness,1938,Drama,2.7
Shafted!,2000,"Action, Comedy",3.9
Sinbad: The Battle of the Dark Knights,1998,"Adventure, Fantasy",2.3
Snowfire,1957,"Family, Fantasy, Western",5.7
Unbowed,1999,"Drama, History, Romance",6.5
1999,1997,"Comedy, Drama",4.5
At Sachem Farm,1998,Drama,6.2
Babyface,1998,Drama,5
A Bold Affair,1998,Thriller,4.4
Ceremony,1994,Horror,3.3
White Wolves III: Cry of the White Wolf,1999,"Action, Adventure",6.1
Lancelot: Guardian of Time,1997,"Action, Fantasy, Sci-Fi",3.8
Looking for an Echo,2000,Drama,6.4
Men Cry Bullets,1998,"Comedy, Drama",5.2
Monkey Business,1998,"Adventure, Comedy, Crime",3.3
Passion,1999,"Biography, Drama, Music",5.8
Scorched Heat,1987,Horror,3.8
She's Too Tall,1999,Comedy,4.3
Sheer Passion,1998,Thriller,4.9
Sounds of Silence,1989,Horror,5.2
Southern Comforts,1971,Comedy,4.8
Still Crazy,1998,"Comedy, Drama, Music",7
Strays,1997,"Crime, Drama",5.6
Texas 46,2002,"Drama, History, War",6.2
Waking Up Horton,1998,"Adventure, Comedy, Family",3.5
Where the Money Is,2000,"Drama, Comedy, Crime",6.2
The White Raven,1998,"Action, Crime, Thriller",4.4
13 East Street,1952,Thriller,5.8
Anno zero - Guerra nello spazio,1977,"Adventure, Sci-Fi",2.9
Anywhere But Here,1999,"Comedy, Drama",6.2
Black and White,1999,"Action, Mystery, Thriller",5.2
Broken Vessels,1998,Drama,6.7
Camouflage,2001,"Action, Comedy",4.6
Coming Soon,1999,"Comedy, Romance",4.5
Computer Beach Party,1987,Comedy,2.8
The Divine Ryans,1999,"Comedy, Drama",5.8
Double Jeopardy,1999,"Crime, Drama, Mystery",6.5
Everybody Loves Sunshine,1999,"Crime, Drama",5.5
Fallout,1999,"Action, Sci-Fi",3.6
Gregory's Two Girls,1999,Comedy,5
HauntedWeen,1991,"Comedy, Horror",5.1
Hilary and Jackie,1998,"Biography, Drama, Music",7.3
Hollow Gate,1988,Horror,3.3
Homo Heights,1998,Comedy,3.2
Ice from the Sun,1999,"Fantasy, Horror",4.1
In a Savage Land,1999,"Adventure, Drama",6.3
Kolobos,1999,"Horror, Mystery, Thriller",5.3
Ladies Room,1999,"Comedy, Drama",4.6
Freak,1999,"Horror, Thriller",3.4
Laughing Boy,2000,Comedy,5.5
The Minus Man,1999,"Crime, Drama, Mystery",6.1
Mr. Nice Guy,1987,Comedy,5.6
The Mugger,1958,"Crime, Drama, Thriller",5.9
My Name Is Joe,1998,"Drama, Romance",7.5
Never Been Kissed,1999,"Comedy, Drama, Romance",6.1
No Room at the Inn,1948,Drama,6.5
Office Space,1999,Comedy,7.7
Pariah,1998,"Action, Crime, Drama",4.2
The Pigeon Egg Strategy,1998,Comedy,3.7
Requiem for Murder,1999,Thriller,5
Restaurant,1998,Drama,6
Sand Trap,1998,Thriller,5.7
Scrapple,1998,Comedy,6.4
Spanish Fly,1998,"Comedy, Romance",4.8
Subterfuge,1996,"Action, Drama",4.7
Swamp Girl,1971,Drama,5.3
Teen Knight,1999,"Adventure, Fantasy",2.9
This Space Between Us,1999,"Comedy, Drama, Romance",5.6
This Year's Love,1999,"Drama, Romance, Comedy",6.3
Time Is My Enemy,1954,"Crime, Drama",6.2
Tonight for Sure,1962,"Comedy, Western",3.1
Toys Are Not for Children,1972,Drama,6.1
Twist of Fate,1998,Thriller,5.5
Up at the Villa,2000,"Drama, Romance",6
The Sadistic Hypnotist,1969,"Comedy, Horror",3.6
Wanted,1998,"Drama, Thriller",3.7
When Love Comes,1998,"Drama, Romance",5.9
Wirey Spindell,1999,Comedy,5.5
The Bacchae,2002,Drama,6.8
Cindy and Donna,1970,Drama,4.6
Dance Me to My Song,1998,"Drama, Romance",6.9
Following,1998,"Crime, Mystery, Thriller",7.5
"Hey There, It's Yogi Bear",1964,"Animation, Adventure, Comedy",6.6
I'm Watching You,1997,Thriller,5.4
O.K. Garage,1998,"Comedy, Drama, Crime",4.9
Secrets of a Chambermaid,2000,Drama,5.1
Speedway Junky,1999,"Crime, Drama, Romance",5.8
$pent,1999,Drama,5.1
Bamboo Gods and Iron Men,1974,"Action, Adventure, Drama",5
Dirty O'Neil,1974,"Comedy, Drama, Thriller",5.5
Flawless,1999,"Comedy, Crime, Drama",6.5
A Good Baby,2000,Drama,6.8
Gunfighter,1999,Western,3.9
I'll Be Home for Christmas,1998,"Comedy, Family",5.5
I'll Remember April,2000,"Drama, Family, War",6.3
Jawbreaker,1999,"Comedy, Crime, Thriller",5.7
Kraa! The Sea Monster,1998,Sci-Fi,3.2
Mixing Nia,1998,"Comedy, Drama",5.5
No More Baths,1998,"Comedy, Drama, Family",5.2
Palmer's Pick-Up,1999,Comedy,5.1
Paranoia,1998,"Drama, Thriller",4.9
Psycho,1998,"Horror, Mystery, Thriller",4.6
Ricky 6,2000,"Biography, Crime, Drama",6
Spring Forward,1999,Drama,7.5
St. Andrew's Girls,2003,"Comedy, Horror",3.5
Stonebrook,1999,"Drama, Thriller",5.3
11 x 14,1977,Drama,7.2
Screwed,2000,"Comedy, Crime",5.8
Bloodthirsty,1999,"Horror, Thriller",3.1
Cold Hearts,1999,"Thriller, Horror",4.8
Defying Gravity,1997,"Drama, Romance, Sport",6.6
Edge City,1998,Drama,5.2
Entropy,1999,"Comedy, Drama, Romance",6.3
The Big Tease,1999,Comedy,6.2
Kiss Toledo Goodbye,1999,"Comedy, Thriller",4.7
Legacy,1998,Action,4.1
Legend of the Mummy,1998,"Thriller, Horror",2.9
Mad About Mambo,2000,"Comedy, Drama, Romance",6
Mr. Accident,2000,Comedy,4.3
Night of the Ghouls,1959,Horror,3.7
The Pawn,1999,"Action, Crime, Drama",4.2
Pink Angels,1971,Comedy,4.9
The Pornographer,1999,Drama,5.1
Random Hearts,1999,"Drama, Mystery, Romance",5.3
Rave,2000,Drama,5.7
Sanctuary,1998,"Action, Thriller",4.9
The Suburbans,1999,"Comedy, Drama",4.3
Went to Coney Island on a Mission from God... Be Back by Five,1998,Drama,5.7
One Last Dance,2003,"Drama, Romance",5.5
The Worm Eaters,1977,"Comedy, Horror",3.3
2001: A Space Travesty,2000,"Comedy, Sci-Fi",3.6
Lima: Breaking the Silence,1999,"Crime, Drama",3.2
Clockstoppers,2002,"Action, Adventure, Comedy",5.2
Drop Dead Gorgeous,1999,"Comedy, Romance, Thriller",6.6
Dead End,1998,"Action, Drama, Thriller",4.8
Impact,1963,Thriller,5.1
Island of the Dead,2000,"Horror, Thriller",2.8
Trance,1998,Horror,4.4
One Hell of a Guy,1998,"Comedy, Fantasy, Romance",4.5
River Red,1998,Drama,6
Woman Wanted,1999,"Drama, Romance",5.4
Sweet and Lowdown,1999,"Comedy, Drama, Music",7.2
Via Satellite,1998,Comedy,6
12 Bucks,1998,Drama,4.9
Belly,1998,"Crime, Drama",6.2
Blackheart,1998,"Crime, Drama, Thriller",4.9
Deterrence,1999,"Drama, Thriller",6.4
Fait Accompli,1998,Thriller,3.8
The Flintstones in Viva Rock Vegas,2000,"Comedy, Family, Romance",3.6
In Her Defense,1999,"Drama, Thriller, Romance",5.4
The Last Home Run,1996,"Family, Fantasy, Sport",6.1
Mindkiller,1987,"Horror, Sci-Fi",4.2
Miss Monday,1998,"Drama, Thriller",6.3
Muppets from Space,1999,"Adventure, Comedy, Family",6.3
The Settlement,1999,Comedy,6
"South Park: Bigger, Longer & Uncut",1999,"Animation, Comedy, Fantasy",7.7
The Modern Adventures of Tom Sawyer,1998,"Adventure, Comedy, Family",4.9
Tyrone,1999,Comedy,3.2
The Virgin Suicides,1999,"Drama, Romance",7.2
Out of the Cold,1999,Drama,5.5
The Vivero Letter,1999,"Action, Adventure, Thriller",4.5
Abilene,1999,Drama,6.1
The Auteur Theory,1999,"Comedy, Mystery, Thriller",5
Beach Movie,1998,Comedy,2.9
Beautiful People,1999,"Comedy, Drama, War",6.6
Bellyfruit,1999,Drama,4.8
Clutch,1998,Comedy,4.6
Cold Mountain,2003,"Adventure, Drama, History",7.2
Cotton Mary,1999,Drama,5.2
The Criminal,1999,"Action, Drama",5.4
Croupier,1998,"Crime, Drama",7.1
Civility,2000,Thriller,3.7
The Debt Collector,1999,"Action, Crime, Thriller",6.6
Depraved,1996,"Drama, Thriller",3.5
The Adventures of Elmo in Grouchland,1999,"Adventure, Comedy, Family",5.7
For Hire,1998,Thriller,5.5
The Kid,1997,"Drama, Sport",5.6
Macbeth in Manhattan,1999,Drama,5.2
Razor Blade Smile,1998,Horror,4.7
Relax... It's Just Sex,1998,Comedy,6.5
The Sex Monster,1999,Comedy,5.2
Shepherd,1998,"Action, Sci-Fi",2.6
Takedown,2000,"Biography, Crime, Drama",6.3
Top of the Food Chain,1999,"Comedy, Horror, Sci-Fi",6.2
Alice in Acidland,1969,Drama,3.7
Angel's Dance,1999,"Action, Comedy, Crime",6.3
The Art of War,2000,"Action, Adventure, Crime",5.7
Asunder,1999,"Drama, Romance, Thriller",5.1
Desperate But Not Serious,2000,Comedy,4.1
D-Tox,2002,"Crime, Thriller",5.3
A Dog of Flanders,1999,"Family, Drama",6.3
Dreamers,1999,"Drama, Comedy",5.4
Dudley Do-Right,1999,"Comedy, Family, Romance",3.9
The Unscarred,2000,Thriller,5.8
Fish Out of Water,1999,"Action, Comedy, Family",3.5
For Which He Stands,1996,"Action, Crime, Drama",5.4
Trippin',1999,Comedy,5.4
Guilt Is My Shadow,1950,"Crime, Drama",6.2
Guinevere,1999,"Drama, Romance",6
A Gun for Jennifer,1997,"Crime, Drama, Thriller",5.8
Hot Wax Zombies on Wheels,1999,"Comedy, Horror",3.6
An Ideal Husband,1999,"Comedy, Romance",6.2
Impostor,2001,"Drama, Mystery, Sci-Fi",6.2
In Too Deep,1999,"Crime, Thriller, Drama",6.3
The Independent,2000,Comedy,5.9
Love Happens,1999,"Comedy, Romance",5.5
The King and I,1999,"Animation, Family, Fantasy",4.5
Housebound,2000,Thriller,4
The Last Great Ride,2000,Comedy,5
The Lesser Evil,1998,"Drama, Thriller",6.5
The Long Road Home,1999,Drama,6
Lost Souls,2000,"Drama, Horror, Thriller",4.8
Luckytown,2000,"Drama, Crime, Mystery",4.7
Luminarias,1999,"Comedy, Romance",5.5
A Map of the World,1999,Drama,6.6
Me and Will,1999,Drama,5.1
Milk,1999,"Comedy, Drama",5.6
More Dogs Than Bones,2000,"Comedy, Drama",4.9
Nice Guys Sleep Alone,1999,"Romance, Comedy",5.8
Noose for a Lady,1953,"Crime, Drama",6.1
With or Without You,1999,"Drama, Romance",6.1
Ordinary Decent Criminal,2000,"Comedy, Crime",6.4
Other Voices,2000,"Drama, Romance, Thriller",5.7
Oxygen,1999,"Crime, Drama, Thriller",6.1
The Perfect Tenant,2000,Thriller,4.6
Blast,2000,"Crime, Drama, Thriller",5.7
Joe the King,1999,"Crime, Drama",6.7
The Prodigy,2005,"Crime, Drama, Thriller",5.5
Punks,2000,"Comedy, Music, Romance",7
Red Dirt,2000,"Drama, Romance",6.3
Running Home,1999,"Crime, Drama, Thriller",5.9
She's All That,1999,"Comedy, Romance",5.9
Spooky House,2002,"Comedy, Family",5.3
Tarantulas and Other Conveniences,1999,Drama,7.5
Time at the Top,1999,"Family, Sci-Fi",6
Train Ride,2000,Drama,4.1
The Trench,1999,"Drama, History, War",6
Tumbleweeds,1999,"Comedy, Drama",6.7
Two Shades of Blue,1999,Thriller,3.5
What Lies Beneath,2000,"Drama, Fantasy, Horror",6.6
Whatever It Takes,1998,Action,5.6
White Boy,2002,Drama,3.6
The Wood,1999,"Comedy, Drama, Romance",7
The Young Girl and the Monsoon,1999,Comedy,5.5
Steal This Movie,2000,"Biography, Drama, Romance",6.5
Advice from a Caterpillar,1999,"Comedy, Drama, Romance",5.5
Club Wild Side,1998,"Drama, Romance",5.2
Dead Tides,1996,"Action, Drama, Thriller",4.6
The Dentist 2,1998,"Horror, Thriller",4.6
Get Yourself a College Girl,1964,"Comedy, Music",5.1
The Last Big Thing,1996,"Comedy, Drama",6.7
Love Lies Bleeding,1999,Drama,4.9
Mutilations,1986,"Horror, Sci-Fi",5
My Sweet Killer,1999,"Drama, Horror, Thriller",4.3
Revelation,1999,"Action, Drama, Horror",5.1
Simon Magus,1999,"Mystery, Fantasy, Romance",7
Stardust,1998,"Drama, Family, Sci-Fi",4.6
Two Ninas,1999,"Romance, Comedy",6.1
Unseen Evil,2001,"Horror, Sci-Fi, Thriller",3.4
A Very Unlucky Leprechaun,1998,"Family, Fantasy",2
Breeders,1997,"Horror, Sci-Fi",3.1
Just Looking,1999,"Comedy, Drama",6.7
Come the Morning,1993,Drama,6.4
Escape from Wildcat Canyon,1998,"Adventure, Family",5.8
The Exotic Time Machine,1998,Sci-Fi,3.4
Ghost World,2001,"Comedy, Drama",7.3
Goat on Fire and Smiling Fish,1999,"Comedy, Romance",7.7
